0.0	0.612	
0.002	0.612	
0.004	0.612	
0.006	0.612	
0.008	0.612	
0.01	0.612	
0.012	0.612	
0.014	0.612	
0.016	0.612	
0.018	0.612	
0.02	0.612	
0.022	0.612	
0.024	0.612	
0.026	0.612	
0.028	0.612	
0.03	0.612	
0.032	0.612	
0.034	0.612	
0.036	0.612	
0.038	0.612	
0.04	0.612	
0.042	0.612	
0.044	0.612	
0.046	0.612	
0.048	0.612	
0.05	0.612	
0.052	0.612	
0.054	0.612	
0.056	0.612	
0.058	0.612	
0.06	0.612	
0.062	0.612	
0.064	0.612	
0.066	0.612	
0.068	0.612	
0.07	0.612	
0.072	0.612	
0.074	0.612	
0.076	0.612	
0.078	0.612	
0.08	0.612	
0.082	0.612	
0.084	0.612	
0.086	0.612	
0.088	0.612	
0.09	0.612	
0.092	0.612	
0.094	0.612	
0.096	0.612	
0.098	0.612	
0.1	0.612	
0.102	0.612	
0.104	0.612	
0.106	0.612	
0.108	0.612	
0.11	0.612	
0.112	0.612	
0.114	0.612	
0.116	0.612	
0.118	0.612	
0.12	0.612	
0.122	0.612	
0.124	0.612	
0.126	0.612	
0.128	0.612	
0.13	0.612	
0.132	0.612	
0.134	0.612	
0.136	0.612	
0.138	0.612	
0.14	0.612	
0.142	0.612	
0.144	0.612	
0.146	0.612	
0.148	0.612	
0.15	0.612	
0.152	0.612	
0.154	0.612	
0.156	0.612	
0.158	0.612	
0.16	0.612	
0.162	0.612	
0.164	0.612	
0.166	0.612	
0.168	0.612	
0.17	0.612	
0.172	0.612	
0.174	0.612	
0.176	0.612	
0.178	0.612	
0.18	0.612	
0.182	0.612	
0.184	0.612	
0.186	0.612	
0.188	0.612	
0.19	0.612	
0.192	0.612	
0.194	0.612	
0.196	0.612	
0.198	0.612	
0.2	0.612	
0.202	0.612	
0.204	0.612	
0.206	0.612	
0.208	0.612	
0.21	0.612	
0.212	0.612	
0.214	0.612	
0.216	0.612	
0.218	0.612	
0.22	0.612	
0.222	0.612	
0.224	0.612	
0.226	0.612	
0.228	0.612	
0.23	0.612	
0.232	0.612	
0.234	0.612	
0.236	0.612	
0.238	0.612	
0.24	0.612	
0.242	0.612	
0.244	0.612	
0.246	0.612	
0.248	0.612	
0.25	0.614	
0.252	0.614	
0.254	0.614	
0.256	0.616	
0.258	0.616	
0.26	0.618	
0.262	0.618	
0.264	0.618	
0.266	0.62	
0.268	0.62	
0.27	0.62	
0.272	0.622	
0.274	0.622	
0.276	0.622	
0.278	0.624	
0.28	0.624	
0.282	0.624	
0.284	0.626	
0.286	0.626	
0.288	0.626	
0.29	0.628	
0.292	0.628	
0.294	0.628	
0.296	0.628	
0.298	0.63	
0.3	0.63	
0.302	0.63	
0.304	0.632	
0.306	0.632	
0.308	0.632	
0.31	0.634	
0.312	0.634	
0.314	0.634	
0.316	0.636	
0.318	0.636	
0.32	0.636	
0.322	0.638	
0.324	0.638	
0.326	0.638	
0.328	0.638	
0.33	0.64	
0.332	0.64	
0.334	0.64	
0.336	0.642	
0.338	0.642	
0.34	0.642	
0.342	0.644	
0.344	0.644	
0.346	0.644	
0.348	0.644	
0.35	0.646	
0.352	0.646	
0.354	0.646	
0.356	0.648	
0.358	0.648	
0.36	0.648	
0.362	0.65	
0.364	0.65	
0.366	0.65	
0.368	0.65	
0.37	0.652	
0.372	0.652	
0.374	0.652	
0.376	0.654	
0.378	0.654	
0.38	0.654	
0.382	0.654	
0.384	0.656	
0.386	0.656	
0.388	0.656	
0.39	0.656	
0.392	0.658	
0.394	0.658	
0.396	0.658	
0.398	0.658	
0.4	0.658	
0.402	0.658	
0.404	0.658	
0.406	0.658	
0.408	0.658	
0.41	0.658	
0.412	0.658	
0.414	0.658	
0.416	0.658	
0.418	0.658	
0.42	0.658	
0.422	0.658	
0.424	0.658	
0.426	0.658	
0.428	0.658	
0.43	0.658	
0.432	0.658	
0.434	0.658	
0.436	0.658	
0.438	0.658	
0.44	0.658	
0.442	0.658	
0.444	0.658	
0.446	0.658	
0.448	0.658	
0.45	0.658	
0.452	0.658	
0.454	0.658	
0.456	0.658	
0.458	0.658	
0.46	0.658	
0.462	0.658	
0.464	0.658	
0.466	0.658	
0.468	0.658	
0.47	0.658	
0.472	0.658	
0.474	0.658	
0.476	0.658	
0.478	0.658	
0.48	0.658	
0.482	0.658	
0.484	0.658	
0.486	0.658	
0.488	0.658	
0.49	0.658	
0.492	0.658	
0.494	0.658	
0.496	0.658	
0.498	0.658	
0.5	0.658	
0.502	0.658	
0.504	0.658	
0.506	0.658	
0.508	0.658	
0.51	0.658	
0.512	0.658	
0.514	0.658	
0.516	0.658	
0.518	0.658	
0.52	0.658	
0.522	0.658	
0.524	0.658	
0.526	0.658	
0.528	0.658	
0.53	0.658	
0.532	0.658	
0.534	0.658	
0.536	0.658	
0.538	0.658	
0.54	0.658	
0.542	0.658	
0.544	0.658	
0.546	0.658	
0.548	0.658	
0.55	0.658	
0.552	0.658	
0.554	0.658	
0.556	0.658	
0.558	0.658	
0.56	0.658	
0.562	0.658	
0.564	0.658	
0.566	0.658	
0.568	0.658	
0.57	0.658	
0.572	0.658	
0.574	0.658	
0.576	0.658	
0.578	0.658	
0.58	0.658	
0.582	0.658	
0.584	0.658	
0.586	0.658	
0.588	0.658	
0.59	0.658	
0.592	0.658	
0.594	0.658	
0.596	0.34	
0.596	0.348	
0.596	0.654	
0.596	0.66	
0.598	0.336	
0.598	0.358	
0.598	0.644	
0.598	0.666	
0.6	0.332	
0.6	0.366	
0.6	0.636	
0.6	0.67	
0.602	0.328	
0.602	0.376	
0.602	0.626	
0.602	0.674	
0.604	0.322	
0.604	0.386	
0.604	0.616	
0.604	0.678	
0.606	0.318	
0.606	0.394	
0.606	0.608	
0.606	0.682	
0.608	0.314	
0.608	0.404	
0.608	0.598	
0.608	0.684	
0.61	0.31	
0.61	0.414	
0.61	0.588	
0.61	0.688	
0.612	0.306	
0.612	0.424	
0.612	0.578	
0.612	0.692	
0.614	0.3	
0.614	0.434	
0.614	0.568	
0.614	0.694	
0.616	0.296	
0.616	0.444	
0.616	0.558	
0.616	0.698	
0.618	0.292	
0.618	0.454	
0.618	0.548	
0.618	0.702	
0.62	0.286	
0.62	0.464	
0.62	0.538	
0.62	0.706	
0.622	0.282	
0.622	0.474	
0.622	0.528	
0.622	0.708	
0.624	0.278	
0.624	0.484	
0.624	0.518	
0.624	0.712	
0.626	0.272	
0.626	0.494	
0.626	0.508	
0.626	0.716	
0.628	0.268	
0.628	0.718	
0.63	0.262	
0.63	0.722	
0.632	0.258	
0.632	0.726	
0.634	0.252	
0.634	0.728	
0.636	0.248	
0.636	0.732	
0.638	0.242	
0.638	0.736	
0.64	0.238	
0.64	0.74	
0.642	0.232	
0.642	0.742	
0.644	0.226	
0.644	0.746	
0.646	0.222	
0.646	0.75	
